1679049343.681804,0,0.0,0.0,0.1
1679049343.6819856,0,0.0,0.0,0.1
1679049343.7349257,0,0.0,0.0,0.1
1679049343.7850602,0,-2.5102839355985145e-06,0.02199114843185442,0.1
1679049343.834959,0,-0.0007363816876598263,0.04397004850479197,0.1
1679049343.8850672,0,-0.0021621183492580125,0.06591493152168576,0.1
1679049343.9350884,0,-0.004275065941715859,0.0878043369070521,0.1
1679049343.985016,0,-0.00707601656152522,0.10961638154479222,0.1
1679049344.034967,0,-0.010561006801065604,0.13132963691296967,0.1
1679049344.0852277,0,-0.01472532647511968,0.15292290107811304,0.1
1679049344.135062,0,-0.019565189492805335,0.17437485533928507,0.1
1679049344.1850114,0,-0.02507997477438883,0.19566329724919032,0.1
1679049344.2350502,0,-0.03125852702240838,0.21676865457314648,0.1
1679049344.2850912,0,-0.03809630141844137,0.2376697420319926,0.1
1679049344.3350265,0,-0.04558772505002482,0.25834555368777845,0.1
1679049344.3850682,0,-0.05372542084890533,0.2787756423498049,0.1
1679049344.4348986,0,-0.06250000656250862,0.29894039529170846,0.1
1679049344.4851267,0,-0.0719041732881121,0.31881933550114694,0.1
1679049344.535103,0,-0.08192602678842917,0.33839414247520316,0.1
1679049344.585127,0,-0.09256055372449895,0.35764297237469017,0.1
1679049344.6352096,0,-0.10379417257980084,0.3765484325136866,0.1
1679049344.685157,0,-0.11561636318040218,0.39509152893948435,0.1
1679049344.734876,0,-0.12801611381707975,0.4132534891806475,0.1
1679049344.7851038,0,-0.14097964091828655,0.4310174296429902,0.1
1679049344.8349087,0,-0.1544916854677064,0.4483677975857132,0.1
1679049344.8850608,0,-0.16854447297887296,0.4652831686670516,0.1
1679049344.9350889,0,-0.1831196326555215,0.48175057089246587,0.1
1679049344.9850752,0,-0.1982063827529958,0.49775058924088467,0.1
1679049345.034886,0,-0.21378853501595926,0.5132685513012585,0.1
1679049345.0849016,0,-0.2298503006849457,0.528289546582795,0.1
1679049345.1351373,0,-0.24637423539569178,0.5428005836693846,0.1
1679049345.185015,0,-0.26334595708020436,0.556785263812914,0.1
1679049345.2351043,0,-0.2807505649666415,0.5702273707896026,0.1
1679049345.2851875,0,-0.29856782058667913,0.5831175227601428,0.1
1679049345.3350375,0,-0.3167818658481419,0.5954406380670271,0.1
1679049345.3851151,0,-0.33537461564466914,0.6071845841950164,0.1
1679049345.435141,0,-0.3543260258760875,0.6183405093423928,0.1
1679049345.4851305,0,-0.37361901593638636,0.6288947099367811,0.1
1679049345.5350502,0,-0.39323416357645485,0.6388373755105444,0.1
1679049345.5850341,0,-0.41315187727656044,0.6481591401832878,0.1
1679049345.635038,0,-0.43335212742595464,0.6568516950180457,0.1
1679049345.6853516,0,-0.45381536864077054,0.6649056614096842,0.1
1679049345.7349946,0,-0.47452151121126696,0.6723128387063102,0.1
1679049345.7850113,0,-0.49545143231772043,0.6790618399754623,0.1
1679049345.835019,0,-0.516581650992031,0.6851548256499239,0.1
1679049345.8850977,0,-0.5378928852211761,0.6905808657607129,0.1
1679049345.9349728,0,-0.5593640630398453,0.6953347209049584,0.1
1679049345.985145,0,-0.5809741697288111,0.6994107366734377,0.1
1679049346.0350199,0,-0.6027013772021711,0.7028076574942612,0.1
1679049346.0851722,0,-0.6245248570763928,0.7055180710849928,0.1
1679049346.1351614,0,-0.6464225452528283,0.7075433780199977,0.1
1679049346.184919,0,-0.6683731724633102,0.7088777620426165,0.1
1679049346.2350104,0,-0.6903548780166747,0.7095221506044062,0.1
1679049346.2851543,0,-0.7123459844665028,0.709479106839274,0.1
1679049346.334943,0,-0.7343248454810809,0.7087440665987257,0.1
1679049346.3849962,0,-0.7562696440957094,0.7073170314145821,0.1
1679049346.4352298,0,-0.7781590706871809,0.7052043035215598,0.1
1679049346.4851007,0,-0.7999712403410898,0.702404326621212,0.1
1679049346.535037,0,-0.8216841860412227,0.6989174075403534,0.1
1679049346.5851254,0,-0.84327722871732,0.694751939542443,0.1
1679049346.6350412,0,-0.8647289698003114,0.689911131741913,0.1
1679049346.685112,0,-0.886017766076171,0.6843977145820803,0.1
1679049346.7350593,0,-0.9071232039224458,0.6782194373974274,0.1
1679049346.7851584,0,-0.9280238590774048,0.6713803417154774,0.1
1679049346.8350878,0,-0.9486996280878757,0.6638888003868162,0.1
1679049346.8851097,0,-0.9691293729596545,0.655750241538507,0.1
1679049346.9351213,0,-0.989293788071009,0.6469748795020799,0.1
1679049346.9850638,0,-1.0091724831476077,0.6375701946213946,0.1
1679049347.0350323,0,-1.0287458877141578,0.6275456023939006,0.1
1679049347.0850778,0,-1.047995138172248,0.6169118367177591,0.1
1679049347.1349084,0,-1.0669010980923554,0.6056790590046255,0.1
1679049347.18496,0,-1.085444561105697,0.5938574434159588,0.1
1679049347.2351663,0,-1.1036088670663833,0.5814611292613416,0.1
1679049347.28508,0,-1.1213744134039108,0.5684998029795703,0.1
1679049347.3349788,0,-1.138722315652564,0.5549845929100022,0.1
1679049347.3850448,0,-1.155637897246712,0.5409320587974267,0.1
1679049347.435058,0,-1.1721046575365865,0.5263561738771485,0.1
1679049347.485068,0,-1.188104827306717,0.5112695843692322,0.1
1679049347.5349817,0,-1.203623090482471,0.49568773198700844,0.1
1679049347.585184,0,-1.2186441579467855,0.47962603382380375,0.1
1679049347.6349013,0,-1.2331541999236502,0.4631012252777719,0.1
1679049347.6851513,0,-1.2471358670890815,0.4461270213515641,0.1
1679049347.7350183,0,-1.260580555104535,0.4287244071852819,0.1
1679049347.785159,0,-1.2734691803168658,0.4109060471095212,0.1
1679049347.8350468,0,-1.2857932805997119,0.3926926682941635,0.1
1679049347.885167,0,-1.2975375581701318,0.37410012785445196,0.1
1679049347.9351137,0,-1.3086933725973113,0.3551486524469876,0.1
1679049347.9850314,0,-1.3192469460248428,0.335855319309267,0.1
1679049348.0348384,0,-1.3291899495136208,0.31624034295762365,0.1
1679049348.0850456,0,-1.3385129553997377,0.29632321020964,0.1
1679049348.1349828,0,-1.3472081972937622,0.27612411656517677,0.1
1679049348.1850774,0,-1.3552620165435414,0.2556608174385634,0.1
1679049348.2350147,0,-1.3626699103603956,0.2349549312017563,0.1
1679049348.2850418,0,-1.3694225171945569,0.2140261730781453,0.1
1679049348.335041,0,-1.3755152369777786,0.19289587773481132,0.1
1679049348.3845665,0,-1.3809408684497717,0.17158453946656813,0.1
1679049348.4347842,0,-1.3856944276808283,0.15011329613297825,0.1
1679049348.4850845,0,-1.3897776558256967,0.12850455106135655,0.1
1679049348.5351331,0,-1.3931771511669049,0.1067777462553462,0.1
1679049348.585125,0,-1.395888395137208,0.08495436952792684,0.1
1679049348.6352935,0,-1.3979121439078432,0.06305653729350816,0.1
1679049348.6851263,0,-1.399247179006477,0.04110594967178878,0.1
1679049348.7352064,0,-1.3998897432876554,0.01912419071582846,0.1
